key,label,gold_text,asr_text,wer
1_S10E04_082_u,0,that's a good question. maybe just don't come over.,that's a good question. maybe just don't come over.,0.0
1_S10E04_105_u,0,i'm the son of a gynecologist. i could be helpful.,i'm the son of a gynecologist.,0.4
1_S10E04_158_u,0,i'm trying to think of an answer,i'm trying to think of-,0.42857142857142855
1_S10E04_177_u,0,"oh, excited, concerned, a little scared. all the same emotions","excited, concerned, little scared. all the same motions.",0.3
1_S10E04_194_u,0,"i've never lived with someone, either. this is a lot for me, too.",i've never lived with someone either. this is a lot for me too.,0.15384615384615385
1_S10E04_238_u,0,"well, sheldon, i really appreciate that, but these things mean more to you than they do to me, so whatever you want.","well, sheldon, i really appreciate that, but these things mean more to you than they do to me, so whatever you want.",0.0
1_S10E04_262_u,0,what if we do this?,what if we do this?,0.0
1_S10E04_277_u,0,i was disappointed to see the man i was engaged to pulling rainbow scarves out of his fly.,i was disappointed to see the man i was engaged to pulling rainbow scarves out of his fly.,0.0
1_S10E04_307_u,0,"okay, well, i am sorry. i'm just worried that my sensitivity to temperature could make this a rough night.",i'm sorry. i'm just worried that my sensitivity to temperature could make this a rough night.,0.21052631578947367
1_S10E04_343_u,0,"well, now i don't know if i want to know!",and then we don't know if i want to know.,0.4
1_S10E04_361_u,0,wait. wrong number.,wrong number.,0.3333333333333333
1_S10E04_398_u,0,"well, i didn't, and it's your fault.","i didn't, then it's your fault.",0.2857142857142857
1_S10E04_403_u,0,the kind who almost put a pillow over your face last night.,the kind who almost put a pillow over your face last night. the kind who almost put a pillow over your face last night.,1.0
1_S10E05_079_u,0,"okay. well, for starters, there's nothing wrong with keeping our toothbrushes in the same holder.","okay, well for starters, there's nothing wrong with keeping our toothbrushes in the same holder.",0.13333333333333333
1_S10E05_110_u,0,the only thing i hate more than you right now is that book!,you don't even think i hate more than you right now is that book?,0.38461538461538464
1_S10E05_120_u,0,how 'bout we stay here? we don't even have to tell anyone. it'll be like a secret vacation at home.,how about we stay here? we don't even have to tell anyone. it'll be like a secret vacation.,0.2
1_S10E05_288_u,1,"i'm in a hot tub with you, so pretty bad.","i'm in a hot tub with you, so pretty bad.",0.0
1_S10E05_319_u,0,"no. no, if we both like it, i'll spend the rest of my life opening the freezer and going, ""aw, no strawberry.""","no, no. if we both like it, i'll spend the rest of my life opening the freezer and going, aww, on a strawberry.",0.2727272727272727
1_S10E06_003_u,0,i got asked to sign autographs there.,i got asked to sign autographs there.,0.0
1_S10E06_062_u,0,i felt a kick. there's a baby in there.,i felt okay. there's a baby in there.,0.2222222222222222
1_S10E06_091_u,0,are you kidding? i once paid $20 for theo sassler's signature.,i want to pay 20 hours for theo sassler's signature.,0.6363636363636364
1_S10E06_166_u,0,i feel like i'm selling candy so our team can get new uniforms.,i feel like i'm selling candies or a team can get new uniforms.,0.23076923076923078
1_S10E06_255_u,0,"imagine this: you've got the baby in one hand, groceries in the other, and you're thinking, ""how am i gonna open this trunk?""","to appear why. i got asked to sign autographs there. that's awesome! is this for serial apos? no, could be for the monkey movie.",1.0
1_S10E07_069_u,1,"(chuckling): aw, you think you have an audience, that's funny.","oh, only you think you have an audience, it's funny.",0.3
1_S10E07_110_u,1,"oh. well, j-just out of curiosity, what registers as odd to you",just out of curiosity. what registers as odd to you?,0.4166666666666667
1_S10E07_140_u,1,"oh my god, that's who you look like.","oh my god, that's who you look like.",0.0
1_S10E07_163_u,0,"i'll take that as a ""yes."" she's secretly been moving your collectibles into storage a little at a time and you haven't noticed.",i'll take that as a yes. she's secretly been moving your collectibles into storage a little at a time and you haven't noticed.,0.043478260869565216
1_S10E07_187_u,0,so why don't they just get more drywall?,so why don't they just get more drywall?,0.0
1_S10E07_198_u,0,"oh, don't worry, i won't.",i won't. thank you.,1.0
1_S10E07_247_u,0,"uh, she's enjoyed living with you. it's called being in love.",she's enjoyed living with you. it's called bean in love.,0.18181818181818182
1_S10E07_267_u,0,i told you penny was hiding his things?! it just came up because we-we were talking about secrets and...,when he was having his feet? it just came up because we were talking about secrets and...,0.3684210526315789
1_S10E08_063_u,1,you think it would be more difficult than that?,you think it would be more difficult than that?,0.0
1_S10E08_131_u,1,the last green thing i saw you eat was a skittle.,the last green thing i saw you eat was a skittle.,0.0
1_S10E08_140_u,0,"no, she's right. as long as i've known you, you've always been self-conscious","well, she's right. as long as i've known you, you've always been self-conscious.",0.15384615384615385
1_S10E09_021_u,1,"oh, good, maybe he can build a nicer bridge to live under.",maybe you could build an nicer bridge to live under.,0.4166666666666667
1_S10E09_066_u,1,"you know what, i've met bert. isn't he an indicator of life on other planets?",isn't he an indicator of life on other planets?,0.4
1_S10E09_081_u,0,say hello to everybody's little friend-- remote control stephen hawking!,say hello to everybody's little friend remote control stephen hawker,0.2
1_S10E09_100_u,0,it's like scrolling through the emojis on my phone.,it's like scrolling through the emojis on my phone.,0.0
1_S10E09_169_u,0,"i wet the bed until college, but i don't think","i went the bed until college, but i don't.",0.3
1_S10E09_186_u,0,let it fly.,let it fly.,0.0
1_S10E09_194_u,0,with his other foot. wha--?,the rock with his other foot.,0.6
1_S10E09_258_u,1,what is going on? did you upgrade his software last night?,what is going on? did you upgrade his software last night?,0.0
1_S10E09_324_u,0,i think i hate all of you nerds.,i think i hate all of you nerds.,0.0
1_S10E10_009_u,1,"you know, i have always thought that this couch would look fantastic on the curb in front of the building.","no, i have always thought that this couch would look fantastic on the curb in front of the building.",0.1
1_S10E10_090_u,0,"hang on, maybe it's not the worst idea. i mean, he did do a good job taking care of my mother.","maybe it's not the worst idea. i mean, he did do a good job taking care of my mother.",0.09523809523809523
1_S10E10_158_u,0,i would like to keep... the official flag of our apartment.,"i would like the cheap, the official flag of our apartment.",0.18181818181818182
1_S10E10_269_u,1,"oh, yeah, i read about that on whogivesacrap.com","oh yeah, i write about that on whogizacrap.com",0.375
1_S10E10_376_u,0,"well, for me, too. it's not the same with you gone.","for me too, it's not the same with you gone.",0.2727272727272727
1_S10E11_321_u,1,how many times do i have to say i'm sorry?,how many times do i have to say i'm sorry?,0.0
1_S10E12_115_u,1,cause at the end i assumed there'd be nurses.,and i assume there'd be nurses.,0.5555555555555556
1_S10E13_095_u,1,"i've been seeing him for years, i'm still not convinced he's real.",i've been seeing him for years and still math convinced he's real.,0.25
1_S10E13_135_u,1,"oh, no. good game.","oh no, good game.",0.5
1_S10E14_032_u,1,"so, normal. yeah--",sure. thank you.,1.0
1_S10E14_056_u,1,and you think we can get those guys to reprogram sheldon? cool.,and you think we can get those guys to reprogram sheldon? cool.,0.0
1_S10E14_094_u,1,"well, when you get the machine, you can find out.","well, when you get the machine you can find out",0.2
1_S10E14_476_u,1,"oh, so all we need to do is get sheldon knocked up.",so all we need to do is get shelled and knocked up.,0.25
1_S10E16_009_u,1,"aw, look at you watching sports.","oh, look at you watching sports.",0.16666666666666666
1_S10E17_032_u,1,"wait, wait, not shopping for clothes, right? because look.","wait, wait, not shopping for clothes, right? because look.",0.0
1_S10E17_096_u,1,"no. which will make me miserable, which is usually sheldon's job.","no, which will make me miserable, which is usually shot in shot.",0.36363636363636365
1_S10E17_125_u,1,you could charge people money to punch you.,you could charge people money to punch you.,0.0
1_S10E17_146_u,1,"oh, dear god, you're cheating on me with raj.","oh dear god, you're cheating on me with rice.",0.2222222222222222
1_S10E17_287_u,1,"yeah, that's working out great for me.","yep, that's working out great for me!",0.2857142857142857
1_S10E18_164_u,1,maybe we should take them both to the park and let them run around together.,"maybe we should take them both to the park, let them run around together.",0.13333333333333333
1_S10E18_266_u,1,do you actually pay for that haircut?,do you actually pay for that haircut?,0.0
1_S10E18_323_u,1,(sighs) i'll say it again. india.,"ah, i'll say it again. india.",0.16666666666666666
1_S10E18_391_u,1,"oh, great, it'll be easier for you to look up at the stars without a roof over your head.","great, i hope you easier for you to look up at the stars without a roof over your head",0.2631578947368421
1_S10E18_423_u,1,more reasons for you to stay.,more reasons for you to stay.,0.0
1_S10E19_015_u,1,sure. you're living here for free. i guess i owe you.,"sure, you're living here for free, i guess i owe you.",0.18181818181818182
1_S10E19_252_u,1,you sure you don't fit in? you sound like a catty bitch to me.,"sure, you don't fit in. you sound like a caddy bitch to me.",0.2857142857142857
1_S10E21_151_u,1,"hey, i already set up howard and bernadette. it's your turn to ruin some poor girl's life.","hey, i already set up howard and bernadette. you're turned to ruin some poor girl's life.",0.17647058823529413
1_S10E21_200_u,1,"what'd you do, delete your photo?",what would you do to delete your photo?,0.6666666666666666
1_S10E23_165_u,1,"oh, sweetie, you might not live that long.","sweetie, you might not live that long.",0.125
1_S11E01_100_u,0,"okay, you can stop leading with that part of the story.","okay, you can stop leading with that part of the story.",0.0
1_S11E01_222_u,0,"well, you came to the wrong place.","well, you came to the wrong place.",0.0
1_S11E01_337_u,0,"i'm sorry, what?",i'm sorry what?,0.3333333333333333
1_S11E01_400_u,1,"well, bernadette has to grow a baby inside of her, and amy has to marry one. my life is great.",how bernadette has to grow baby inside of her and amy has to marry one. my life is great!,0.2
1_S11E01_446_u,0,"h-hey, her eyes are up there.","okay, her eyes are up there.",0.16666666666666666
1_S11E02_008_u,0,"yeah, i'm still mad at you. (clears throat)","yeah, i'm still mad at you.",0.25
1_S11E02_030_u,1,really? you?,really you?,0.5
1_S11E02_049_u,0,thank you for having me. whoa... (chuckles) could never get used to hearing myself in headphones. is that really how i sound?,thank you for having me woo. i could never get used to hearing myself in headphones is that really how i sound?,0.18181818181818182
1_S11E02_127_u,0,fingers crossed.,"in your gut. in your hola phase, the coach says a game gives you out and you can be the only one to play? k sarah mindset! genie 90, c on time!",16.0
1_S11E02_205_u,0,"well, that's why i brought the bottle.","no, that's why i brought the bottle.",0.14285714285714285
1_S11E02_299_u,0,tell me about it. howie texts me every time his dog levels up in warcraft.,tell me about it. how he texts me every time his dog levels up in the warcraft.,0.2
1_S11E03_006_u,0,i thought we agreed on june 15.,i thought we agreed on june 15th.,0.14285714285714285
1_S11E03_169_u,0,"me, either. what a small world.","me either, what a small word!",0.5
1_S11E03_220_u,0,"honey, that's you.","honey, that's you.",0.0
1_S11E03_250_u,0,why should i bow out?,i bow out.,0.6
1_S11E03_321_u,0,what's to worry about?,let's do worry about.,0.75
1_S11E03_365_u,0,"oh, my god, what happened?!","oh my god, what a laughin'!",0.6
1_S11E04_005_u,0,"oh, that's sweet, but today is all about you.","well, that's sweet, but today's all about you.",0.3333333333333333
1_S11E04_016_u,0,"well, it's a boy.","well, it's a boy.",0.0
1_S11E04_024_u,1,i already have a little version of howard.,i already have a little version of that.,0.125
1_S11E04_067_u,0,"nah, it's worth it.",not worth it.,0.5
1_S11E04_137_u,0,"""daddy's little girl""?",daddy's a little girl.,1.0
1_S11E04_162_u,0,it's more of a tradition.,it's more of a tradition.,0.0
1_S11E04_273_u,0,"thanks for trying, but you're not gonna be able to cheer me up.","thanks for trying, but you're not going to be able to cheer me up.",0.15384615384615385
1_S11E04_298_u,0,"no, i'm fine.","no, i'm fine.",0.0
1_S11E04_315_u,0,okay... i'm pretty sure they're not best friends.,okay. i'm pretty sure they're not best friends.,0.125
1_S11E04_347_u,1,what about people distracted by irritating passengers?,what about people distracted by irritating passengers?,0.0
1_S11E05_005_u,0,"yeah, which is why it's okay.",which is why it's okay.,0.16666666666666666
1_S11E05_060_u,0,wha... no!,now what?,1.0
1_S11E05_099_u,1,"based on that ring on your finger, i'd say you're pretty good at controlling robots.","based on that ring on your finger, so you're pretty good at controlling robots.",0.13333333333333333
1_S11E05_156_u,1,my ride home with you was hellish.,ride home with you was hellish.,0.14285714285714285
1_S11E05_186_u,0,what do we do when he turns six? take him to the zoo and leave him there.,we do when he turns six. take him to the zoo and leave him there.,0.17647058823529413
1_S11E05_193_u,1,i thought his work wife was standing in my kitchen.,work life was standing in my kitchen.,0.4
1_S11E05_253_u,0,maybe there's something in the book that will help.,maybe there's something in the book that will help.,0.0
1_S11E05_306_u,0,"i used to make it appear in my pants, but hr said i had to stop doing that.","i used to make it appear in my pants, but hr said i had to stop doing that.",0.0
1_S11E05_343_u,0,"at least he can still clean the oven, so that's something.","at least you could still clean the oven, so that's something.",0.18181818181818182
1_S11E05_370_u,0,"leonard, what are you doing?",what do you do?,0.6
1_S11E05_402_u,0,"oh, my god, you're still here?","oh my god, you're still here?",0.16666666666666666
1_S11E05_429_u,0,"yeah, bernadette texted earlier. raj is really getting on her nerves.","yeah, bernabet texted earlier, raj's really getting on her nerves.",0.36363636363636365
1_S11E05_448_u,0,"in the book this is based on, that man's the killer.","in the book, this is based on, that man's the killer.",0.09090909090909091
1_S11E06_003_u,0,"i'm not allowed to eat for 12 hours before my surgery, and i only got two more minutes.","for 12 hours before my surgery, and i only got two more minutes.",0.2777777777777778
1_S11E06_019_u,1,"he was cremated, and his remains were put in a baking soda volcano.",cremated and as remains were put in the baking soda volcano.,0.38461538461538464
1_S11E06_060_u,0,gift shop.,give shot.,1.0
1_S11E06_102_u,1,"no, he is saying how can these prices be so low?","huh? no, you're just saying, out can these prices?",0.8181818181818182
1_S11E06_187_u,0,"you want to lie down, watch a movie?",you wanna write down what's your movie?,0.75
1_S11E06_249_u,0,"well, you're... i can get the baby.","well, you're very, i can get the baby. no!",0.42857142857142855
1_S11E06_391_u,0,how irresponsible do you all think i am?,how irresponsible do you all think i am? we don't think...,0.375
1_S11E06_410_u,1,"you were a terrible waitress, and we still asked you to get us a snack.",you were a terrible waitress and we still ask you to get us a snack.,0.13333333333333333
1_S11E06_448_u,0,"well, don't worry. he's now on my enemies list forever. he's totally cut off.","well, don't worry. he's now on my enemy's list forever. he's totally cut off.",0.07142857142857142
1_S11E07_026_u,0,"it does, but it's still geology.","does, but it's still geology.",0.16666666666666666
1_S11E07_112_u,0,it doesn't even matter how many all-rounders you have.,it doesn't even matter how many all-rounders you have!,0.1111111111111111
1_S11E07_153_u,0,"just a minute, i want to make sure leonard can't hear us.","just a minute, i want to make sure leonard can't hear us.",0.0
1_S11E07_161_u,1,i don't know. poor bert?,"i don't know, poor bird. bye.",0.6
1_S11E07_220_u,0,i should get a haircut; this thing's going south fast.,"i should get a haircut, this thing's going south fast.",0.1
1_S11E07_265_u,0,"sheldon, that was pretty rude.","sheldon, that was pretty rude.",0.0
1_S11E07_271_u,0,no! get out of here!,get out of here.,0.4
1_S11E07_381_u,0,bert asked for my help.,bird asks for my help.,0.4
1_S11E07_405_u,0,and she still doesn't.,and she's still doesn't.,0.25
1_S11E07_415_u,0,give him a chance. he's gonna get this.,give him a chance he's gonna get this.,0.125
1_S11E08_005_u,0,"well, according to his text, he was on the second floor, then he stopped to tie his shoe.","but according to his text, he was on the second floor then he stopped to tie a shoe.",0.16666666666666666
1_S11E08_113_u,0,"yeah, just turn off your brain and let your uterus do its magic.",just don't off your brain and let your uterus do its magic,0.23076923076923078
1_S11E08_137_u,1,i don't know. target practice?,i don't know target practice.,0.4
1_S11E08_142_u,0,great. i want answers and he'd better give them to us.,i want answers and he'd better give them to us.,0.09090909090909091
1_S11E08_195_u,0,i know. it was when i stubbed my toe.,i know it was when i stubbed my toe.,0.1111111111111111
1_S11E08_217_u,0,"you know what, you like to think that you're just like tesla, but the truth is you're exactly like edison.","you know what? you like to think that you're just like tesla, but the truth is, you're exactly like edison.",0.1
1_S11E08_283_u,0,get to the point! oh.,point!,0.8
1_S11E08_305_u,0,be even better if he swapped out the helium for xenon.,even better if we swapped out the helium for xenon.,0.18181818181818182
1_S11E08_351_u,0,yes. why don't you run get me a can of pringles.,"yes, why don't you want to get me a can of twingles?",0.36363636363636365
1_S11E08_428_u,0,"well, that doesn't help at all.",doesn't help at all.,0.3333333333333333
1_S11E10_009_u,0,"(knocking) hey, you had unprotected sex with howard. you deserve to be miserable.","hey, you had unprotected sex with howard, you deserved to be miserable.",0.23076923076923078
1_S11E10_062_u,0,why not hexadecimal?,why not hexedasma?,0.3333333333333333
1_S11E10_143_u,0,stop apologizing!,apologizing.,1.0
1_S11E10_228_u,1,"while we're apart, can i see other needy indian men?","while we're apart, can i see other needy indian men? get off!",0.2
1_S11E10_240_u,1,"i forget, which mental hospital are you guys registered at?",i forget which mental hospital are you guys registered at?,0.1
1_S11E10_249_u,0,"(sighs) well, what's it gonna take? you want half my sandwich?",what's it gonna take? you won't have my sandwich?,0.36363636363636365
1_S11E10_297_u,0,"oh, okay. sorry. i wasn't ready for it. try again.","oh, okay. sorry. i wasn't ready for it. try again. yup.",0.1
1_S11E10_309_u,1,then you never saw any other people?,never saw any other people.,0.42857142857142855
1_S11E10_337_u,0,"wow, this conversation got mean fast.","wow, this conversation got me in fast.",0.3333333333333333
1_S11E10_432_u,0,i'll catch up with you guys. okay.,i'll catch up with you guys.,0.14285714285714285
1_S11E10_461_u,0,"decaf, genius. (clears throat)","érioagigne finally found its home just in time to learn from your comments. dziękuję grateful everyone, thank you.",4.5
1_S11E11_024_u,0,why are you smoking meat?,why are you smoking?,0.4
1_S11E11_055_u,0,"i have an extra ticket to the opening of the last jedi tonight. it was gonna be howard's, but you can have it.","i have an extra ticket to the opening of the last jedi tonight. it was going to be howard's, but you can have it.",0.08695652173913043
1_S11E11_077_u,0,i don't know.,i don't know.,0.0
1_S11E11_098_u,0,"aw, the people's pajamas have little horses on them, and the horses' have little people.",all the people's pajamas have little horses on them and the horse is have little people,0.3333333333333333
1_S11E11_127_u,0,great. can you bring a few things?,great. can you bring a few things?,0.0
1_S11E11_182_u,0,"oh, fun. can i help?","it's a little fun, can i help?",0.8
1_S11E11_217_u,0,"great, 'cause it's tomorrow, and i need you to plan it.","great, because it's tomorrow and i need you to plan it.",0.18181818181818182
1_S11E11_301_u,0,"no, the fern. the one in the bathroom.","no, the e-farn, the one in the bathroom.",0.125
1_S11E11_343_u,0,"oh, grow up.",i'm gonna roll up.,1.0
1_S11E11_403_u,0,"ooh, i want to see the birthday girl.",i want to see the birthday girl.,0.125
1_S11E12_038_u,1,that's funny. i always thought howard was nature's way of saying the wolowitz line ends here,that's funny. i was sort of how it was nature's way of seeing the,0.625
1_S11E12_237_u,0,why can't amy drive you?,why can't amy drive you?,0.0
1_S11E12_279_u,0,"yeah, did sheldon send it to you?","yeah, good chardonnay senate to you.",0.7142857142857143
1_S11E12_290_u,1,i don't think they're acting.,i don't think they're acting.,0.0
1_S11E13_001_u,1,newspapers? did you find a portal back to the 1990s?,papers to do find a portal back to the 1990s.,0.4
1_S11E13_211_u,1,"wow, i didn't think anything could top last night's spelling bee, but here comes math.","i didn't think anything could top last night spelling be, but here comes math.",0.2
1_S11E13_362_u,1,did it work?,did it work?,0.0
1_S11E16_170_u,1,you're right. that's so much better.,you're right. that's so much better.,0.0
1_S11E18_206_u,1,i didn't know that came in a boys' medium.,i didn't know that came in a boy's medium.,0.1111111111111111
1_S11E19_030_u,1,"except for you, sheldon. you're eating crow.","except for you, sheldon, you're eating crow.",0.14285714285714285
1_S11E19_143_u,1,the drone or your stupid robot show,the drone or your stupid robot show?,0.14285714285714285
1_S11E20_143_u,1,"oh, just about who you're marrying.",just about who you're marrying.,0.16666666666666666
1_S11E20_332_u,1,and alive?,and the life.,1.0
1_S11E21_080_u,1,is it your teen years?,is it your teen years?,0.0
1_S11E21_201_u,1,"i'll go to dinner, and you can stay home with the internet and have romance.",i'll go to dinner and you can stay home with the internet and have romance.,0.06666666666666667
1_S11E22_069_u,1,"mm. well, i've got a push-up bra i can loan you that always gets me free drinks.","hmm, i've got a push-up where i can loan you that always gets me free drinks.",0.17647058823529413
1_S11E22_149_u,1,"if there's someone more relentless than you, i'd like to meet them.",there's someone more relentless than you. i'd like to meet them.,0.16666666666666666
1_S11E22_205_u,1,no. i'm just sitting here at my desk typing on my computer for nothing.,"no, i'm just sitting here at my desk typing on my computer for nothing.",0.07142857142857142
1_S11E22_260_u,1,step one is flunk out of art school.,step on is flunk out of art school.,0.125
1_S11E23_048_u,1,"ooh, now it's starting to sound like a good wedding.",oh now it's starting to sound like a good wedding.,0.1
1_S11E24_338_u,1,"oh, science? shocking!",science is shocking! you don't understand...,1.6666666666666667
1_S12E01_111_u,0,this is the news. and that was a woman torn between two hunky vampires.,this is the news. that was a woman torn between two hunky vampires. what?,0.14285714285714285
1_S12E01_139_u,1,you happy? you smell like amy's dad.,you're happy you smell like amy's dad.,0.2857142857142857
1_S12E01_150_u,0,you want to say it? you can say it.,i'm gonna say it's a joke.,0.8888888888888888
1_S12E01_248_u,1,"you know, i cut you a lot of slack cause you come from another country, but you've been here a long time.","yeah, i cut you a lot of slack because you've come from another country, but you've been here a long time",0.22727272727272727
1_S12E01_268_u,1,what are you gonna do? he's from another country.,what are you going to do? he's from another country.,0.2222222222222222
1_S12E01_274_u,0,just let it go.,just let it go.,0.0
1_S12E01_297_u,1,for a successful day of ballbusting.,successful day of ball busting.,0.6666666666666666
1_S12E01_325_u,0,you called him mike tyson's little sister.,you called him mike tyson's little sister.,0.0
1_S12E01_332_u,1,"oh, please, you're just the right amount of bearing.","please, you're just the right amount of bearing.",0.1111111111111111
1_S12E01_339_u,1,"me, too.",we know,1.0
1_S12E02_006_u,0,"i told you, i'm not okay with it.",i told you i'm not okay with you.,0.25
1_S12E02_105_u,1,are you sure she wasn't trying to breathe life back into him?,i wasn't trying to breathe life back into him. i don't think...,0.6666666666666666
1_S12E02_118_u,1,is she into you or does she just hate her parents?,does she just hate her parents?,0.45454545454545453
1_S12E02_204_u,1,of course he knows what it is. he's the smartest man in the world.,"i see knows what it is, smartest man in the world.",0.42857142857142855
1_S12E02_228_u,1,"if you're asking if you and amy should spend the next couple days running all over town searching for the next clue, i'm gonna have to say yes.",if you're asking if you and amy should spend the next couple days running all over town searching for the next clue i'm gonna have to say yes,0.07142857142857142
1_S12E02_262_u,1,riveting.,riveting.,0.0
1_S12E02_274_u,1,"or you can ask me, the geologist who won the macarthur genius grant.","we could ask me, the geologists who won the macarthur genius correct. got it.",0.5384615384615384
1_S12E02_358_u,1,wow. gentile moms are tough.,"wow, 10 tile moms are tough.",0.6
1_S12E02_385_u,1,"and if not, swing by the chocolate factory and see if they're hiring.","and if not, swing by the chocolate factory and see if they're hiring.",0.0
1_S12E02_433_u,0,- we wrote you a special thank you note. - oh.,we wrote you a special thank you note.,0.2727272727272727
1_S12E02_443_u,0,i'm no longer happy.,i'm no longer happy.,0.0
1_S12E02_466_u,1,do your 63 other crayon friends know you're out?,achilles' quick潜.,1.0
1_S12E02_471_u,1,"yeah, i'm in the mood for orange chicken.",for orange chicken.,0.625
1_S12E03_061_u,0,you'’re the one who said you wanted to read more.,i think the one that said you wanted to read more. yes.,0.4
1_S12E03_095_u,0,he sent us that indian marriage questionnaire.,he sent us that indian marriage questionnaire.,0.0
1_S12E03_101_u,1,"great, so your church is our lady of the stretchy pants.","great, so your churches are lady of the stretchy pants.",0.2727272727272727
1_S12E03_118_u,1,"well, i did take care of sheldon for 15 years, and he only bite me once",i did take care of sheldon for 15 years and he only...,0.375
1_S12E03_174_u,0,i get that.,i get that.,0.0
1_S12E03_195_u,1,"you'’re right, you'’ve got leonard. what more do you need?",you're right. you got leonard. what more do you need?,0.3
1_S12E03_239_u,0,"i told him it was dumb, and now he'’s mad at me.",i told him it was dumb and now he's mad at me.,0.16666666666666666
1_S12E03_263_u,0,"no. no. no, no. no, no, no, no, no, no, no, no.",no! no! no no no no no no no no!,1.0
1_S12E03_286_u,1,"grape nuts for breakfast, quiet car ride, things are really breaking my way today.","great nuts for breakfast, quiet car ride, things are really breaking my way today.",0.07142857142857142
1_S12E03_310_u,0,although that cinnamon roll does smell good if you'’re open to halfsies.,although that cinnamon will just smell good if you open to have these.,0.4166666666666667
1_S12E03_337_u,0,they will find other friends.,"they will find other friends. oh, sh-",0.4
1_S12E03_338_u,1,"oh, sure, '’cause sheldon'’s dna plus my dna equals a kid who knows how to make friends. grow up!",because sheldon's dna plus my dna equals a kid who knows how to make friends grow up!,0.2631578947368421
1_S12E03_380_u,0,really? we'’re joking about this now?,"really? we're joking about this now. no, look...",0.6666666666666666
1_S12E03_410_u,1,oh. we can'’t use that. that was the theme of my parents'’ divorce.,we can't use that. that was the theme of my parents divorce.,0.23076923076923078
1_S12E03_449_u,0,"oh, my god. you bought me the batmobile?!","oh my god, you bought me the pad movie.",0.5
1_S12E04_003_u,1,"wait, i'm still in them, right?","i'm still in them, right?",0.16666666666666666
1_S12E04_027_u,1,"i didn't just drink the crazy milk, i bought the crazy cow.",i didn't just drink the crazy milk. i bought the crazy cow.,0.08333333333333333
1_S12E04_040_u,1,tell us the truth. did she get you pregnant?,because she get you pregnant.,0.6666666666666666
1_S12E04_046_u,1,"well, it's hard to say, not knowing much about her. does she have fingers?",say not knowing much about her. does she have fingers?,0.35714285714285715
1_S12E04_055_u,0,"yeah, so did the koala.",that's what i called li f,1.2
1_S12E04_070_u,0,"okay, listen, i'm really worried about this whole raj thing.","listen, i'm really worried about this whole raged thing.",0.2
1_S12E04_076_u,1,"i looked online. she doesn't have an instagram, which means she's either 80 or something's wrong with her.","she doesn't have an instagram, which means she's either 80 or something's wrong with her.",0.16666666666666666
1_S12E04_102_u,0,this is a safe space-- it's okay to be vulnerable.,space it's okay to be vulnerable.,0.5
1_S12E04_195_u,1,"she can get into any restaurant, but the best husband she can find is raj?","she didn't get into any restaurant, but the best husband she could find is raj.",0.2
1_S12E04_204_u,0,"oh, i've been trying to get in touch with him, but i never heard back. is he okay?",trying to get in touch with them but i never heard back is he okay,0.3333333333333333
1_S12E04_233_u,0,how did i betray you?,that i'd be trying to.,1.0
1_S12E04_242_u,1,were there no other kids in texas?,no other kids in texas?,0.2857142857142857
1_S12E04_249_u,0,"you know, i was curious to find out what tam had done wrong.",now i was curious to find out what tam had done wrong.,0.15384615384615385
1_S12E04_276_u,0,"so, what do you want to know?","so, what do you want to know?",0.0
1_S12E04_456_u,0,all i see is a yellow smudge.,i see as a yellow smudge.,0.2857142857142857
1_S12E05_030_u,1,"hmm, yeah, but somehow, you manage.","yeah, but somehow you manage.",0.3333333333333333
1_S12E05_054_u,0,"oh, the helmet will sense that and stop the experiment.","oh, the helmet will sense that and stop the experiment.",0.0
1_S12E05_083_u,0,and it's gone.,in lorentz aren't you gonna cut thatline?,2.3333333333333335
1_S12E05_110_u,1,yeah. i already got a man for that.,i already got a man for that.,0.125
1_S12E05_134_u,0,"first of all, i've totally done karaoke with a rock star.","first of all, i've totally done karaoke with a rock.",0.18181818181818182
1_S12E06_010_u,0,did you know the michael myers mask from the film was actually a captain kirk mask turned inside out?,did you know that michael myers' mask from the film is actually a captain kirk mask turned inside out? oh.,0.21052631578947367
1_S12E06_016_u,1,says the man with a giant belt buckle and a dickey.,says the man with a giant belt buckle and a dickie.,0.09090909090909091
1_S12E06_027_u,0,all the time? i only remember being invited to one.,all the time i only remember being invited to one.,0.1
1_S12E06_088_u,1,maybe he's cranky because he's off his bathroom schedule.,because he's office bathrooms casual.,0.7777777777777778
1_S12E06_111_u,0,"you get that i'm wearing a corset because of you, not because i'm tired of breathing?","i'm wearing a corset because of you, not because i'm tired of breathing.",0.25
1_S12E06_171_u,0,"oh, come on. it was all in good fun.","oh come on, it was all good fun.",0.3333333333333333
1_S12E06_229_u,0,really? we're still doing this?,we're still doing this.,0.4
1_S12E06_248_u,1,and i don't understand what's going on because i went to mit.,now i don't understand what's going on because i went to mit.,0.08333333333333333
1_S12E06_287_u,0,it was. and i'm sorry about earlier.,"it was, and i'm sorry about earlier.",0.14285714285714285
1_S12E06_316_u,1,"hmm. look at you, improving on perfection. how so?",look at you improving on perfection. how so?,0.2222222222222222
1_S12E06_367_u,0,"what do you want, sheldon?","what do you want, cheldin?",0.2
1_S12E06_412_u,1,that's what you said about the butterfly pavilion at the zoo.,that's what you said about the butterfly pavilion at the zoo.,0.0
1_S12E07_005_u,0,"i'm gonna hook up the garden hose, so it has running water.","the garden house, so it has running water. why does it...",0.6666666666666666
